Feature ID	Taxon	Confidence
333bbf9224442fc10cd497377d2b1d01	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__uniformis	0.9998871758731346
769213b97108533737c20335716df6cc	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__	0.9881005760807435
d030e25bdceb2b3b7eadfbcbc59e0095	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__	0.9996613813223243
a93780af2e54c4e6e3970ebeb5021540	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae	0.8956486859521039
eff206a0ed2f7b0e9fbe2f1fb7e299f0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__	0.9850892311630036
35f23ca925e88b47f5d3ec9f1c689432	k__Bacteria; p__Actinobacteria; c__Acidimicrobiia; o__Acidimicrobiales; f__C111; g__; s__	0.999999990632972
d9dae9b55f5f01991986e10aa61da131	k__Bacteria; p__Bacteroidetes; c__BME43; o__; f__; g__; s__	0.9997403847284735
5292f29cab69c370997bcb039ef68d64	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides	0.9999999792696568
47fa1025740c54e63ad5e29eef9b64ca	k__Bacteria; p__Acidobacteria; c__Acidobacteria-6; o__iii1-15; f__; g__; s__	0.9999999985883363
370600ebaaf014cc1b7b0785fdc38d15	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales	0.9999801349304835
3860fb8719be03e4c32923cb8339c30b	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Porphyromonadaceae; g__Tannerella; s__	0.9999998788765725
d020bd152e3fb5aba273c666fb801f08	k__Bacteria; p__Armatimonadetes; c__OS-L; o__; f__; g__; s__	0.9999999999979394
3ee2f30e70c2ec005a999d3e1ef5e83e	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__[Paraprevotellaceae]; g__[Prevotella]; s__	0.9999999999944151
3113212f52f5b548a4422e851980d96b	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Porphyromonadaceae; g__Porphyromonas; s__endodontalis	0.9999999999997158
450dc5a428befc0e6385435be13a6921	k__Archaea; p__Crenarchaeota; c__Thermoprotei; o__Sulfolobales; f__Sulfolobaceae; g__Stygiolobus; s__	0.9999999999426024
4c0a05dc627be02007d58b2028cdd539	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Rhodospirillaceae; g__Skermanella; s__	0.999999969151077
61535a40adb8221483821e3984d0b1ac	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__	0.7391708082648969
e335f74033bc634af43ee6baa84fa247	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Peptostreptococcaceae; g__; s__	0.9434838275304243
152d07dc5ffe6937ca3d78b90e6d1e74	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Neisseriales; f__Neisseriaceae; g__Neisseria	0.9944508530751999
87fc39f05e0edde963c4128badcfceab	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Veillonellaceae; g__Veillonella; s__dispar	0.9967235170530319
5b92654ebd25552715b1ff3da078fce6	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__[Mogibacteriaceae]; g__; s__	0.9999992930634901
aea8dcec7d75d5c25c5f1b1a6819865e	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Nocardioidaceae	0.9999999983916326
12129a93144fbe1a8e31e030b6320b6c	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__	0.7834031974069817
3e63f8a90d89bd302975337b3a1d295c	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Neisseriales; f__Neisseriaceae; g__; s__	0.9999997294152021
224102d609b83a172b11bd9115107f16	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Porphyromonadaceae; g__Porphyromonas; s__	0.9999999999759979
77c2dc197e6b3dbebc4ee240c6a1c559	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Oscillospira; s__	0.99999595815012
21067238196dfd557a8a221426fc61ca	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__salivarius	0.9543068644720991
778548e4be9507d72e1314ad618b9d9e	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__	0.9999994637782964
9e3e61ab8f8501e49dfd6f9a0af91d14	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__[Tissierellaceae]; g__Anaerococcus; s__	1.0
3e2fe8ff0940cb7227d6229bed5226fc	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__	0.8377418766137441
b8ef84c56b07b2868d12614f0ba0bebe	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Veillonellaceae; g__Selenomonas; s__	0.9999303748529631
53f35fbed6b19a16f807663858c1fa87	k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__[Weeksellaceae]; g__; s__	0.9999993784164132
a97ff4c1f17e5aeb43ae254f3eeaadc5	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__	0.7463243861481696
f8c4d8b22529361ba6095ccc35ab208e	k__Bacteria; p__Cyanobacteria; c__Chloroplast; o__; f__; g__; s__	0.9999738817299989
4f6c9ee0f472b568270d7ed78278aa19	k__Bacteria; p__Synergistetes; c__Synergistia; o__Synergistales; f__Dethiosulfovibrionaceae; g__TG5; s__	0.9999999999999574
52573485a4521e007e4c5217fc5d7c68	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__	0.9449243888246168
c845eda99662b5a88a8c8e979ec07dd0	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Burkholderiaceae; g__Lautropia; s__	0.9999936522601973
86e4497c054a30a69e80832fa1dfd876	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__melaninogenica	0.9999999978149248
6e03114cc57644688f6a96523f0ea72c	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__	0.9999821960786031
d3cac6d7add75035617b6e2c9512029d	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__	0.9998910795706413
45556b6c783c2a8495939478bc9a96ce	k__Bacteria; p__Fusobacteria; c__Fusobacteriia; o__Fusobacteriales; f__Leptotrichiaceae; g__Leptotrichia; s__	0.9999999999998579
61013385aeae0852ca6aedf1c492293c	k__Bacteria; p__Bacteroidetes; c__[Saprospirae]; o__[Saprospirales]; f__Chitinophagaceae; g__Sediminibacterium; s__	0.9999007650126677
d1256b09c48a8b4752cf89427df2621d	k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae; g__Capnocytophaga; s__ochracea	0.9907601371264045
36d9f553b6f26520e7a6f8671cdde1f5	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__	0.9999629664285272
4e5ff310075a50266f9d480989d68398	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Oxalobacteraceae; g__Polynucleobacter; s__	0.9999515293786612
205f8255db56fbbc2c5999ed97063cab	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__anginosus	0.9999727987837816
5e433b20d9dee2171f80dad0383d8357	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Rhodocyclales; f__Rhodocyclaceae; g__Propionivibrio; s__	0.9998749310818636
110e2deca7c5b938d88feea0784b16fb	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Veillonellaceae; g__Selenomonas; s__	0.9489367510689078
c41e38ec0abb37da79acd32fd3cd7c66	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Corynebacteriaceae; g__Corynebacterium; s__	0.9928891060988438
